pid,assessed_value
4865,169010.69259261998
4866,421640.9160645308
4867,249538.7865795507
4868,308359.6562264237
4869,139326.95550474626
4870,69677.08490386713
4871,145937.79696743292
4872,253450.9901363243
4873,110505.51025582768
4874,508859.33989902516
4875,332148.36453184875
4876,156501.95691651385
4877,123269.87843573674
4878,171728.06882830625
4879,238631.21868770503
4880,212541.46129492848
4881,270428.1121529648
4882,134859.4370740679
4883,318347.68114929454
4884,286754.36016271735
4885,257386.3298458852
4886,325410.7321552683
4887,252187.83741727727
4888,630260.3239603465
4889,245865.56801388747
4890,241226.8415251875
4891,248530.94371563336
4892,251365.44127473296
4893,285200.09254587186
4894,657856.2530286831
4895,251580.49839213048
4896,335867.4636537491
4897,661885.2973186527
4898,830937.11086121
4899,443178.8971676824
4900,150071.88694188622
4901,274362.8054419569
4902,198700.55901791182
4903,241428.1212117387
4904,336272.7399811677
4905,422763.1978378094
4906,227384.18402117025
4907,141263.61176679537
4908,649674.7245665933
4909,137006.59001377094
4910,457752.3593703515
4911,508855.39145318087
4912,153794.49905146429
4913,309712.7557439402
4914,226409.0150404327
4915,245996.2778983731
4916,123505.05716833659
4917,661295.5871843657
4918,601329.1593018981
4919,536412.5063477702
4920,323340.80706763297
4921,334442.0742378056
4922,293899.5984382501
4923,319564.68709424156
4924,188014.72168696343
4925,528391.1814629684
4926,176912.6440034681
4927,228325.03113469
4928,401329.53278987267
4929,232807.87448990808
4930,295938.1659599018
4931,241656.775477704
4932,144771.3434236428
4933,166423.71696702906
4934,190734.45535604653
4935,323773.0170373002
4936,146079.01651182582
4937,144820.56633310014
4938,369994.19754002313
4939,409486.0696421054
4940,162746.67231929186
4941,495544.0932347102
4942,298727.16953256127
4943,667860.8002258975
4944,257763.49351573037
4945,192740.52925510088
4946,158398.01847323627
4947,93418.26414988411
4948,308791.9130841603
4949,187041.56713022277
4950,1135353.8116325296
4951,247609.76915760574
4952,134226.01904892502
4953,171950.66342997478
4954,302385.9786445634
4955,238973.5172944553
4956,192034.44535617103
4957,241889.81785581494
4958,132982.02728026817
4959,204206.3511978992
4960,137069.75331815224
4961,235172.31615064092
4962,514845.61562526505
4963,188315.93968174644
4964,582093.5371526359
4965,348658.50373699353
4966,256167.3646894996
4967,431535.08433320076
4968,155192.55969693177
4969,236200.20316371147
4970,302271.3677101703
4971,165322.24255226608
4972,358194.89219376614
4973,251769.05123236307
4974,165986.51028672987
4975,174708.74833245395
4976,213241.26954703036
4977,226951.54197678264
4978,397847.97970550874
4979,404808.4886127692
4980,212895.50349926515
4981,465541.37022158434
4982,296639.7095951662
4983,199784.68411010798
4984,367067.8071773119
4985,540643.4860317832
4986,132259.36108222406
4987,424487.27148536476
4988,223170.30100401127
4989,393271.85843292315
4990,196202.56641189032
4991,388165.1239537901
4992,447489.2399100755
4993,233540.26246773681
4994,363994.7478673829
4995,367558.4866944582
4996,276327.08567898575
4997,288355.1825464822
4998,247002.72149468306
4999,410014.4872477721
5000,234738.78947743928
5001,162667.7132287462
5002,230077.1373520963
5003,201131.2285836394
5004,202758.64904402956
5005,161181.76205670505
5006,484583.61781054334
5007,545510.0922799306
5008,162749.87046512042
5009,416953.456312398
5010,341202.03585122805
5011,173095.7654571157
5012,431255.0282052343
5013,366578.92412783596
5014,188461.43372796697
5015,178471.6912166512
5016,158890.8620739441
5017,370574.66059744294
5018,191707.75403205646
5019,532737.6984180795
5020,295749.1408328768
5021,178686.21002514206
5022,269851.9207622299
5023,157388.59823434136
5024,366862.33933752804
5025,539707.2588863552
5026,1171587.4131270195
5027,180395.83381689517
5028,256606.4532385212
5029,298414.4434589105
5030,129264.72873892526
5031,262600.37631742336
5032,804335.2885617168
5033,168409.5641953354
5034,575541.4237039727
5035,126386.55206311021
5036,139766.2460076381
5037,163065.26588011198
5038,340173.7836679549
5039,263140.156885027
5040,168804.90226197458
5041,426219.73229165754
5042,482913.8526488024
5043,170290.98178148805
5044,88995.82734766703
5045,326855.86429229844
5046,206612.72648396782
5047,206977.75316665368
5048,165304.32512623802
5049,292522.09224280436
5050,119886.84570682996
5051,462680.14047026105
5052,467310.4102955791
5053,200659.59570896998
5054,143592.3562177486
5055,614168.3539532578
5056,107263.5082899755
5057,479079.05246072967
5058,589925.4757385291
5059,410998.2037002643
5060,291132.1367964892
5061,135874.92006893363
5062,139256.30240720123
5063,170612.2047288265
5064,229203.59486720446
5065,429950.692016188
5066,450851.7808009405
5067,535689.7681205982
5068,606805.0622714338
5069,185943.0718529165
5070,897161.5390364612
5071,348476.0954443866
5072,918576.1867097124
5073,501352.58765075146
5074,463043.61534907296
5075,181405.5142667341
5076,461100.16644001077
5077,242106.0520535577
5078,294060.8039926017
5079,243225.31471895534
5080,276973.8673393507
5081,234243.62646922434
5082,254878.0408833508
5083,250141.79314508787
5084,249163.18694135678
5085,238246.1341555727
5086,275398.6145897762
5087,295681.8062747901
5088,143873.44743009994
5089,528786.484007582
5090,834282.1628824683
5091,420651.6513581565
5092,102507.01420623604
5093,220540.28237067699
5094,289716.36078620533
5095,349523.3365581875
5096,303936.37022744474
5097,161580.0825269379
5098,84891.29550157725
5099,414754.73608032195
5100,212875.54823660362
5101,341245.73259904905
5102,430732.39796375536
5103,253167.89624414183
5104,558286.5587526747
5105,711574.338377994
5106,612594.6027503303
5107,113864.89693412451
5108,185725.33787559046
5109,74125.81726025778
5110,399851.16062509484
5111,358385.2173751366
5112,520631.12179516227
5113,207083.164461539
5114,304529.24810117023
5115,170678.6339505144
5116,435611.16201081476
5117,535950.4494815381
5118,190601.12232436644
5119,324669.9502499392
5120,133189.63867614328
5121,228018.53195047632
5122,330155.9327794264
5123,140811.6196510074
5124,290534.3784970424
5125,301982.47409347026
5126,281831.53068970895
5127,119413.58323645235
5128,795570.7584036108
5129,400497.7046928771
5130,146406.68421865904
5131,162035.681659976
5132,145181.64740431655
5133,246742.7760390696
5134,314785.1496485966
5135,221973.63576459893
5136,121238.00777579284
5137,333347.53193184413
5138,170781.66628494352
5139,292394.3521535352
5140,184488.46735622376
5141,512444.4920418105
5142,315173.6901612323
5143,145465.3417335434
5144,711076.7360774834
5145,142398.68262175322
5146,244829.1898248177
5147,257527.48107316007
5148,217293.18995327104
5149,137204.17294689236
5150,147269.87714832815
5151,238656.48031798456
5152,161033.44967153444
5153,109916.45946234337
5154,559013.2581224873
5155,257190.512052202
5156,114944.87340602912
5157,229395.9021877565
5158,268048.81383229437
5159,280474.7976691026
5160,370546.08355205203
5161,192438.37860077273
5162,126526.21133331604
5163,861221.3876478517
5164,277269.7514938369
5165,247352.68772389577
5166,465040.6105371744
5167,699139.55376417
5168,276647.23133093514
5169,503586.0542621967
5170,406206.03773879405
5171,150789.33959160777
5172,290075.9701804533
5173,83212.87842861631
5174,496099.1389918391
5175,272431.47454528365
5176,447274.18895628786
5177,524808.4179218743
5178,114842.35182008217
5179,426575.6195088841
5180,680711.9045683291
5181,237214.25071833175
5182,255590.46910921755
5183,534063.9844219052
5184,222326.99645523683
5185,384366.5446208452
5186,179098.53642443192
5187,372626.00075901044
5188,858986.3877372391
5189,269093.45516934356
5190,161839.01555248792
5191,229334.23771908367
5192,300679.96447624237
5193,211117.1181014458
5194,275111.5561168668
5195,255881.52238151245
5196,220944.73463910643
5197,144186.4760425995
5198,571853.349938601
5199,237323.21330175825
5200,410516.6167090765
5201,171577.31955037513
5202,1041589.0515705593
5203,353288.54360143933
5204,255135.64175494926
5205,417870.214329526
5206,352997.9238038962
5207,128382.20359607833
5208,513785.090467643
5209,160109.52591415605
5210,425493.3233311414
5211,91616.68291325723
5212,298279.744762704
5213,178485.87625437172
5214,648494.5298622502
5215,129109.1188026906
5216,181743.22402040125
5217,206030.77744242028
5218,178471.4125096871
5219,823843.1737400406
5220,203680.8752208006
5221,195401.78108230184
5222,573036.4704734915
5223,147906.43484260773
5224,203811.4083817066
5225,321384.60503918637
5226,334391.1728434308
5227,239421.820473631
5228,1546948.2889476412
5229,177272.57399266606
5230,215020.98093166263
5231,624630.4591519538
5232,380202.8587442991
5233,349383.3851025843
5234,325404.7761687482
5235,282514.0286982876
5236,295262.6069727578
5237,629647.0327446227
5238,460765.99657054804
5239,218137.35195793258
5240,130226.20117769093
5241,201237.34925715454
5242,819197.8070920539
5243,174934.10371235397
5244,708138.9658922628
5245,153242.16763354247
5246,510458.40426303213
5247,86178.80256249862
5248,394760.87117498415
5249,139488.90708948893
5250,471403.16891130735
5251,407145.6088304858
5252,144857.67182878146
5253,264781.70268976147
5254,325829.50021490717
5255,226225.35683839992
5256,138451.01948428576
5257,246462.16328550954
5258,551156.1380936396
5259,444105.5759024041
5260,446909.43405462167
5261,155945.7109503251
5262,451722.74183240806
5263,255014.78668219814
5264,189884.55641624297
5265,263113.96188515075
5266,301003.4306013641
5267,285357.5682821491
5268,267678.40704012057
5269,237665.71464399042
5270,252895.57491359967
5271,161292.2733519494
5272,422743.64380360465
5273,271520.7816825095
5274,259177.6821890549
5275,1041655.560695543
5276,446929.7019721561
5277,179291.02326197948
5278,376121.4539717889
5279,267973.8363028951
5280,196863.36069310375
5281,879313.8395364214
5282,442288.7772266977
5283,346851.9930109
5284,198527.0813962183
5285,562537.7941691794
5286,657258.5418578465
5287,119588.94885719084
5288,1136050.2192437607
5289,450682.5658340636
5290,269634.84409687825
5291,544266.0919026011
5292,192387.1377569031
5293,179595.2373307253
5294,334670.5295580135
5295,163618.8980894628
5296,367555.43156622926
5297,177945.59392297044
5298,269196.93055482866
5299,169235.57222747526
5300,190954.26642834445
5301,172205.01422079199
5302,274892.0136893626
5303,441887.2449446777
5304,204099.85202219535
5305,232029.6500792159
5306,763322.490551726
5307,92756.5502545347
5308,195525.58994420207
5309,190949.38610831354
5310,192851.59262984458
5311,363127.83278125455
5312,336786.383858989
5313,509512.00062398566
5314,278081.5316532492
5315,324406.7342533869
5316,193071.602533021
5317,523426.76329242525
5318,283102.1490482442
5319,124975.46469889366
5320,260118.13581653647
5321,318853.9500635923
5322,201728.75423639533
5323,314281.6610396221
5324,732504.9362780851
5325,661728.2603803899
5326,854034.3142713531
5327,171333.92764499926
5328,165711.41943092775
5329,155569.85980731013
5330,558324.5649948452
5331,684949.6821687698
5332,586518.4165164836
5333,221484.6243793218
5334,284776.09130477667
5335,326739.66373636737
5336,209108.14016649316
5337,302012.6146644282
5338,292306.2696683272
5339,146000.09795206497
5340,232173.68115264372
5341,147187.5529629855
5342,218326.89554873784
5343,121919.72574046552
5344,252922.62004236263
5345,201906.44965591232
5346,367238.7989718505
5347,385100.54491439665
5348,751728.2557266512
5349,234490.5710723179
5350,92344.87684682307
5351,181470.5224524506
5352,95133.70362178698
5353,535090.4699875402
5354,342296.2032729071
5355,223786.76224849117
5356,168261.75947443699
5357,120076.5467179396
5358,319416.2709226561
5359,114191.83335860177
5360,246900.8495297958
5361,287263.082309493
5362,191879.58908850176
5363,340710.72580725205
5364,285923.77807374974
5365,223404.92371776048
5366,130459.17915455591
5367,228042.62586970557
5368,180097.01048046362
5369,210866.73657506471
5370,367037.13983237674
5371,287271.14905419
5372,96297.46207614704
5373,126653.54054925975
5374,303116.24382602837
5375,209971.77062441056
5376,168722.10462158665
5377,335383.83150064264
5378,350022.97426866664
5379,187536.8833805253
5380,252190.48348986372
5381,449572.19312206534
5382,109064.15352764881
5383,229729.53484910223
5384,536496.163117631
5385,317713.83437023003
5386,208638.4290754107
5387,247032.0545501643
5388,432201.34630839457
5389,189734.58495622734
5390,173667.80289860943
5391,125327.03624249424
5392,183025.52595604412
5393,585943.7229654398
5394,850265.8478633441
5395,221348.203316569
5396,120217.1406300958
5397,115413.34171790752
5398,330166.2142922479
5399,158286.7996916482
5400,107949.17659510823
5401,363610.5336770133
5402,477062.0841327295
5403,376437.5643775792
5404,249541.07175207502
5405,297366.6430879235
5406,238132.39443832522
5407,245577.33957335318
5408,403121.6507642946
5409,334250.0071848172
5410,210367.17228647857
5411,218546.36166649204
5412,193481.83248530983
5413,328518.500946468
5414,296113.60645274405
5415,262601.35365956835
5416,416099.8382805166
5417,129568.39614724593
5418,439653.55020283227
5419,151629.23815998484
5420,130001.42415128915
5421,97845.91795011504
5422,414555.4513808191
5423,166318.1809102813
5424,250243.49688946723
5425,318920.41519232147
5426,508485.2108093567
5427,476240.1457166087
5428,249829.6110638243
5429,574045.725184339
5430,330222.43716741813
5431,231960.6609684797
5432,147052.01872535766
5433,300724.1079897234
5434,210044.3095119026
5435,203470.59474532004
5436,110909.03145066921
5437,506216.6323970889
5438,625908.1176025063
5439,278158.1010000654
5440,217204.72493092416
5441,117592.02920006524
5442,154734.6504680209
5443,155304.0158642057
5444,187431.50470798128
5445,232413.68391437878
5446,319171.28347166465
5447,239023.7071863079
5448,133182.59239182482
5449,699796.6660139826
5450,413792.1352580875
5451,283190.0861778175
5452,134980.8933303633
5453,128977.63174285792
5454,320292.6151281028
5455,362076.4106050409
5456,171361.78300397366
5457,196916.55045399556
5458,259829.16290164963
5459,477722.6797891222
5460,305805.69227891107
5461,154947.7161291254
5462,145983.11874969295
5463,200275.84557233067
5464,485470.1589269692
5465,211731.69099846669
5466,522486.07326771575
5467,176168.85793126468
5468,256626.73528146907
5469,174141.73395765052
5470,181191.37821400785
5471,220881.03237867868
5472,204397.09418455904
5473,846320.7023379862
5474,330819.5522179871
5475,169020.3599226793
5476,107295.39392738724
5477,182185.13677038893
5478,122243.93625843455
5479,416136.1356179237
5480,126888.64111378614
5481,374756.43032218475
5482,149317.04634221876
5483,199377.14958516962
5484,258742.53469439692
5485,205674.4876445031
5486,166090.18541444733
5487,199361.76116991733
5488,407205.1649617686
5489,319806.3940636791
5490,292535.52440028515
5491,199856.27816451222
5492,131060.4303798866
5493,228353.37566837002
5494,325757.04122833646
5495,293491.8275298026
5496,210889.06929139394
5497,252742.36147534905
5498,98366.67842256278
5499,260318.15694733642
5500,225255.84193167347
5501,156611.60057791916
5502,264462.5521009075
5503,323962.0002824364
5504,169535.8915912537
5505,225576.94631543764
5506,126363.11457654684
5507,343779.77883233776
5508,395368.4302442914
5509,222890.99282719273
5510,269044.44941573514
5511,115148.63499545395
5512,479037.47735995724
5513,228825.067487027
5514,119346.61092077724
5515,569844.2353219773
5516,113400.46857452688
5517,169351.16655835885
5518,194906.3257219809
5519,128745.13157675276
5520,278262.90474770474
5521,195357.5966812742
5522,146090.27048651184
5523,243720.42928389294
5524,292221.09288087254
5525,208184.88022873152
5526,356781.0900637464
5527,290313.73195006704
5528,388677.49332360085
5529,152504.26709205288
5530,195530.55465899385
5531,167775.23649944214
5532,205426.79275148455
5533,140546.0401329938
5534,746004.5843297532
5535,442363.9799079308
5536,181508.69258816403
5537,235417.6090165954
5538,201299.6045101541
5539,160925.76200361777
5540,259744.10822979672
5541,157019.29411043535
5542,148438.13485691734
5543,297841.82373455685
5544,257729.51294939592
5545,192626.5046652786
5546,989847.7342582569
5547,134563.2061021607
5548,255656.56957748812
5549,343139.02062545274
5550,713780.9302645745
5551,257400.34512081425
5552,372426.8011228938
5553,296443.0258862668
5554,178973.31005732296
5555,210417.89626527787
5556,452688.8092645984
5557,394226.62257002137
5558,316812.4608090645
5559,415301.46780965687
5560,204585.80016500488
5561,235575.7168714001
5562,183852.50416493355
5563,187667.48975140034
5564,868418.5302971341
5565,258830.381540179
5566,287190.73851777293
5567,163853.8318826802
5568,170723.02578615982
5569,149927.19759515184
5570,168587.44494884092
5571,295408.8421370818
5572,219431.20156062223
5573,143522.8264270984
5574,210672.3922869185
5575,454474.636684811
5576,415494.16015314515
5577,790633.0706748315
5578,324101.41481746343
5579,372681.7915714877
5580,470572.5454111731
5581,1056079.0795831264
5582,253939.9366161381
5583,369782.9151798138
5584,265807.84127036465
5585,212347.99226448653
5586,123988.66409507596
5587,549384.5724315057
5588,446008.0893407175
5589,159333.20620976016
5590,162527.32471086664
5591,277767.0418559731
5592,109706.89215675165
5593,172232.50437412306
5594,513974.7180572475
5595,138524.76220423236
5596,310359.1840497672
5597,469805.9664125484
5598,895208.8940581869
5599,457942.49879129673
5600,454866.13816140895
5601,244642.46641676183
5602,202011.3125116425
5603,354998.4065185855
5604,141725.40689040773
5605,1494295.3149365606
5606,211276.56304274793
5607,166619.82206889155
5608,277510.3511185441
5609,305194.3687782898
5610,226077.26892474332
5611,258549.53680912754
5612,524046.28720814275
5613,279134.1980174647
5614,378012.9501453068
5615,242530.62408661944
5616,147365.572052337
5617,260599.07205651165
5618,286443.547492682
5619,223593.02821983164
5620,345475.5509664164
5621,367605.70158845064
5622,224824.72163988315
5623,142462.98214355155
5624,193915.00649534716
5625,198996.56655951714
5626,490483.27775320853
5627,107320.21020253333
5628,281780.9374858411
5629,271611.4712674348
5630,422512.005740111
5631,210980.7361571629
5632,353650.274577761
5633,263112.2926525478
5634,486668.48178964347
5635,158976.97433008696
5636,170348.3044501991
5637,156455.80888833766
5638,392311.7328240502
5639,275153.8546192013
5640,148093.5712005037
5641,471064.8974044795
5642,181432.60679662088
5643,307026.79260414577
5644,220995.25042987894
5645,205482.22013087888
5646,323578.4112180923
5647,389264.9996536104
5648,720018.6244969823
5649,184403.2772904399
5650,373206.2191095718
5651,515417.4171706646
5652,194736.12195768542
5653,479646.75842225575
5654,500335.51817020186
5655,725700.1260894338
5656,163362.67083049857
5657,392488.7905214398
5658,245597.2326961047
5659,111933.27495295151
5660,209120.59384779457
5661,140838.64160303416
5662,825336.0600706924
5663,81189.89414467062
5664,301636.219253954
5665,383728.5909529675
5666,257480.9763856119
5667,251988.94277173514
5668,514323.89159907325
5669,589206.5026670861
5670,180572.7831740059
5671,137027.1757136024
5672,387754.3553841181
5673,238920.68615407357
5674,189356.79016333655
5675,315409.07849628106
5676,270879.9631050935
5677,116290.04396795605
5678,273820.78522674757
5679,336773.11934910505
5680,275607.8601491546
5681,298268.74960160576
5682,322686.9462234107
5683,234460.9268287484
5684,287849.09573967813
5685,159573.40982391182
5686,331321.5406012044
5687,177524.45989520327
5688,542566.7783555045
5689,246439.13286411637
5690,502351.32227080566
5691,317288.9301517485
5692,431456.1245981581
5693,331420.4212332493
5694,83789.48316279367
5695,201410.02516761515
5696,179078.33122292437
5697,763029.7692295015
5698,115674.4596899654
5699,164758.54196569746
5700,498519.3136662533
5701,320457.5395002976
5702,241155.63486805465
5703,367355.4238563019
5704,115974.2413818153
5705,266102.8070427253
5706,161848.24209902858
5707,99942.12483630382
5708,177565.81968913492
5709,178264.53937783078
5710,114657.45734065573
5711,239692.6778733323
5712,113328.35096741078
5713,212108.02386174505
5714,266029.6716203829
5715,654391.0007852043
5716,219257.77094847025
5717,113879.61268224822
5718,663975.2919633643
5719,215204.52318364076
5720,354376.96097149426
5721,402187.7847229229
5722,81741.68992472212
5723,527217.248228365
5724,242532.34049379523
5725,337238.8495438324
5726,156090.40808206584
5727,175021.15509065427
5728,167066.56547453985
5729,291908.6683371707
5730,469115.8203704315
5731,192338.5217570211
5732,159957.37969619382
5733,351329.7435770031
5734,136007.7228397821
5735,256239.37183951083
5736,221894.1288355868
5737,126113.0886815971
5738,279638.96543456224
5739,511655.1603611578
5740,187037.0807542978
5741,279256.6273807441
5742,292631.9602343065
5743,164293.68068467375
5744,271037.93784386764
5745,161873.05610218667
5746,219141.12205875732
5747,529672.8860175976
5748,263152.68563534535
5749,95182.26950006078
5750,192825.7581170794
5751,322742.04049719876
5752,1170129.8550747165
5753,175404.77523856753
5754,104746.83098273775
5755,233188.532343899
5756,725248.5794663137
5757,137879.30810252565
5758,231382.98367163757
5759,170712.31048598562
5760,326219.70812389645
5761,226462.02058332544
5762,568755.7976906016
5763,301820.8696696576
5764,336823.4180509484
5765,125374.45228741942
5766,327398.59662813443
5767,206441.25067691214
5768,271833.0230255919
5769,140015.30608395796
5770,802902.7926371223
5771,146162.74572620433
5772,380630.06320787064
5773,149199.93939754667
5774,119794.3410752958
5775,117330.01543948364
5776,159537.73172394562
5777,99991.67051749001
5778,208284.53321369409
5779,379741.67071693385
5780,421074.64593138016
5781,149947.78996062285
5782,223607.09704570635
5783,199056.2432772103
5784,174842.7571560441
5785,339562.7565220574
5786,220139.33727161738
5787,368836.03882215597
5788,258634.76605816395
5789,620389.817300937
5790,218725.57453321325
5791,1088639.674611389
5792,237374.7479375101
5793,666714.0988126224
5794,310865.93223313295
5795,296105.324848846
5796,785580.6125173898
5797,178669.77840919545
5798,616833.4621155955
5799,323820.0669475715
5800,135341.41808402064
5801,471828.4225613309
5802,210082.45459503782
5803,454878.85891282925
5804,321001.4100191069
5805,244751.43435748527
5806,506424.1299235073
5807,258382.0889448728
5808,267276.07594938454
5809,217554.09340547747
5810,319922.2411392283
5811,150068.3329731299
5812,139686.786196607
5813,117041.20071653217
5814,101772.7720045073
5815,208115.9894083327
5816,172849.93975895338
5817,205127.71356923608
5818,276527.09371821233
5819,618617.6619937852
5820,356120.35188153875
5821,160733.477161811
5822,213019.19744778564
5823,339377.37566197023
5824,174694.42029254197
5825,301465.52707254974
5826,121765.56490462944
5827,345470.7357697948
5828,213789.27748455465
5829,272252.3110789799
5830,196113.08337228614
5831,108123.91631544525
5832,529144.4909231929
5833,484476.66740110656
5834,551684.9753466675
5835,271912.7323530475
5836,144016.7479354742
5837,892355.712155264
5838,133163.21190510492
5839,131320.72366611104
5840,196575.22998843086
5841,143307.89670873687
5842,250899.72157640322
5843,231365.891336094
5844,361179.8783408163
5845,348271.5914376555
5846,186815.52115219494
5847,770143.3979414343
5848,134297.8860677698
5849,123937.83769541315
5850,160756.3819436877
5851,293253.3903607738
5852,140332.92846998948
5853,248380.25430861386
5854,167709.36302626066
5855,336862.5229720378
5856,581314.0286080207
5857,109077.05604643706
5858,297237.3543937933
5859,147878.34361038724
5860,229110.19222582123
5861,302523.2679711519
5862,106609.05032142809
5863,146418.61087233154
5864,326974.4108993977
5865,215706.35554533606
5866,555036.889572549
5867,402985.6793456613
5868,190446.92549291765
5869,538555.0026630512
5870,801585.6104005333
5871,280479.9463474403
5872,205163.09748636463
5873,181231.1196616193
5874,371824.00390234124
5875,205452.38482683338
5876,395848.59676401195
5877,267081.3436958853
5878,222836.0491088914
5879,202079.02977795308
5880,352579.41753349564
5881,240781.99568611072
5882,239258.51149745742
5883,171269.96113034568
5884,230433.905970706
5885,289318.34657993284
5886,246533.6470327936
5887,391722.00997869927
5888,493307.41467623133
5889,415122.48752905685
5890,640398.3769631414
5891,295132.1705308281
5892,140043.06478700388
5893,370384.09855767485
5894,547673.9628494866
5895,212052.51988355443
5896,388965.09921992075
5897,209088.40072019966
5898,279315.149131137
5899,106376.44248400535
5900,95151.15958106123
5901,204092.5149110552
5902,213757.73516127132
5903,967508.5411924751
5904,167540.43930337936
5905,184467.36735115325
5906,167294.11927426097
5907,315115.2489866096
5908,263024.5803868599
5909,251597.91943710446
5910,153262.30664658188
5911,176773.17486155266
5912,94841.86607594037
5913,157605.7454824173
5914,330676.08394091454
5915,372240.4662233403
5916,165586.4631848167
5917,334869.346767983
5918,131021.41256899196
5919,389204.5459074548
5920,210052.42008511152
5921,225567.4533874773
5922,442667.41559645813
5923,227299.9075092826
5924,193673.5613198789
5925,300156.8699871797
5926,98496.60996215006
5927,292976.8036815859
5928,241693.83173855217
5929,749059.7856721613
5930,287587.43325076933
5931,176554.8761203198
5932,1027381.6451580469
5933,174764.62403153686
5934,226980.42215794034
5935,189265.88320826634
5936,126360.07178826131
5937,414297.1861539019
5938,200939.08315004688
5939,258904.0478328551
5940,264513.1237385637
5941,158765.375184843
5942,235411.56671976167
5943,151279.9023921515
5944,408725.89414262073
5945,215114.28667044357
5946,337306.74869565584
5947,289930.4182665556
5948,136842.24031712854
5949,421719.47513804515
5950,372630.4112838846
5951,496807.76001417666
5952,559425.1570618266
5953,215658.00229685195
5954,421171.41986656975
5955,294740.7140472864
5956,179946.9485225484
5957,330143.35939519556
5958,179370.07843685802
5959,261250.43554217648
5960,309469.4671497464
5961,303890.9789682664
5962,434913.59661882557
5963,291654.9747581796
5964,155254.28128901092
5965,121523.39372778893
5966,190159.90943199664
5967,271349.505598963
5968,580364.390221537
5969,253672.52615831
5970,286307.06766913296
5971,230359.46967768949
5972,628626.7342914457
5973,169521.4366888612
5974,249682.4615033154
5975,253770.56577700956
5976,387146.9772918309
5977,231048.24504432976
5978,182408.54133231498
5979,461369.1444015696
5980,206995.94017293074
5981,622516.906311141
5982,245565.95753090037
5983,222409.48211881705
5984,532784.9824048051
5985,587459.2599077567
5986,225798.54527152586
5987,965500.9326106603
5988,299198.59568783664
5989,126834.63418226165
5990,512870.8504641159
5991,116091.15256447617
5992,442301.30349725974
5993,429597.7671570979
5994,94343.5160389883
5995,524354.22899652
5996,312121.6313864914
5997,419569.6623390785
5998,307632.8553254534
5999,110458.64902385157
6000,811677.8528120401
6001,215454.22377642267
6002,153714.4076370079
6003,697667.6196742347
6004,432517.28706937516
6005,232326.99247355733
6006,174203.89984373926
6007,656323.5852599541
6008,381173.42038713006
6009,186643.39694929586
6010,192079.53054536541
6011,256463.90736632768
6012,205489.28945274442
6013,190245.09479679723
6014,307863.46982706635
6015,249624.34464582405
6016,157921.33359419895
6017,207894.97179316726
6018,179872.98359625842
6019,350871.2715483013
6020,136006.91879184777
6021,264889.0366988985
6022,860605.3414434757
6023,293767.13486856566
6024,186746.53233770267
6025,147208.1150265857
6026,187552.0546657988
6027,214043.79853959507
6028,232517.30572452562
6029,339298.5222043149
6030,241677.07245592203
6031,186284.0431004858
6032,501353.4513642203
6033,328278.5337048071
6034,418539.9972051951
6035,333087.6937397581
6036,199607.0750823097
6037,160489.70137656573
6038,574289.3848889741
6039,214158.27615503466
6040,338010.1116864322
6041,162517.48186429896
6042,725582.7781577297
6043,216614.92737092217
6044,793437.2830923552
6045,446295.90170947806
6046,221229.7519647182
6047,343046.7618888053
6048,294013.8556208445
6049,448867.68300115253
6050,204369.63833938807
6051,350857.86863672873
6052,448613.8282228375
6053,255316.40509454845
6054,482260.9571484923
6055,303611.4926004832
6056,267285.9727507156
6057,561681.7606888791
6058,298990.37479617744
6059,406604.1835354206
6060,202100.35958383526
6061,346469.5699073503
6062,636180.9268539941
6063,228870.6486170554
6064,254459.00236084659
6065,415250.1228705242
6066,172803.48339630503
6067,486766.8408481883
6068,647344.1809887394
6069,185224.52658271836
6070,179774.49853937395
6071,226782.42206862985
6072,211210.21171014794
6073,206920.0293167945
6074,237335.05133761046
6075,103600.78107874589
6076,176372.3055310835
6077,118537.65938177025
6078,246106.54086694468
6079,709861.8146975717
6080,243382.16012647454
6081,77502.94893925784
6082,236791.16036689372
6083,234001.6773064538
6084,240016.5657689266
6085,314525.8191683904
6086,409123.48601776635
6087,182443.29423307488
6088,201273.76133087408
6089,128820.07182760006
6090,321713.42603196745
6091,198621.83271180114
6092,322593.85330550413
6093,309511.5893877365
6094,175817.0491046505
6095,202608.11409929162
6096,319934.3715487748
6097,144859.83066597307
6098,157871.47916629887
6099,450277.40241590166
6100,302137.2377239326
6101,163320.96823439843
6102,408848.2170897008
6103,260146.82160885274
6104,256647.92515095658
6105,440482.845031857
6106,400563.44000633806
6107,218390.55182586567
6108,580318.2945883916
6109,389800.2834917178
6110,538903.2934787864
6111,253327.8949316947
6112,258935.86305776073
6113,178972.72205891294
6114,224327.63999642758
6115,291645.07686802204
6116,184711.47977206684
6117,252950.08458699906
6118,382891.4791724791
6119,308091.17911357107
6120,146686.6723265391
6121,113539.45627391746
6122,315781.6397306409
6123,251616.8602676295
6124,216932.99284513792
6125,215207.33186601897
6126,331959.56412834226
6127,666268.2398549024
6128,415924.4424300664
6129,246840.0810575598
6130,241672.11940569794
6131,145429.4123147322
6132,230368.5190265122
6133,334328.95988620195
6134,518083.7288510049
6135,437880.95727693796
6136,402434.35075760074
6137,141750.7441998783
6138,193835.38540436115
6139,620459.3634097896
6140,524220.1844949315
